#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 09 21 06 00 313  4.1  4.3 99.00 99.00 99.00 999 1019.1  17.7 999.0  12.4 99.0 99.00
2019 09 21 07 00 284  4.5  4.8 99.00 99.00 99.00 999 1019.1  17.6 999.0  12.5 99.0 99.00
2019 09 21 08 00 297  3.5  3.7 99.00 99.00 99.00 999 1019.4  17.5 999.0  11.1 99.0 99.00
2019 09 21 09 00 297  2.3  2.6 99.00 99.00 99.00 999 1019.9  17.1 999.0  12.3 99.0 99.00
2019 09 21 10 00 293  2.3  2.5 99.00 99.00 99.00 999 1020.1  16.7 999.0  12.6 99.0 99.00
2019 09 21 11 00 297  4.1  4.4 99.00 99.00 99.00 999 1020.8  16.6 999.0  12.3 99.0 99.00
2019 09 21 12 00 303  3.0  3.2 99.00 99.00 99.00 999 1021.3  16.6 999.0  12.9 99.0 99.00
2019 09 21 13 00 316  4.5  4.8 99.00 99.00 99.00 999 1021.6  17.3 999.0  12.9 99.0 99.00
2019 09 21 14 00 310  3.6  4.3 99.00 99.00 99.00 999 1021.9  18.9 999.0  14.2 99.0 99.00
2019 09 21 15 00 236  1.1  1.2 99.00 99.00 99.00 999 1021.8  19.5 999.0  14.5 99.0 99.00
2019 09 21 16 00 161  1.3  2.2 99.00 99.00 99.00 999 1021.5  20.4 999.0  15.1 99.0 99.00
2019 09 21 17 00 123  2.2  2.4 99.00 99.00 99.00 999 1021.2  21.8 999.0  14.2 99.0 99.00
2019 09 21 18 00 117  5.4  5.4 99.00 99.00 99.00 999 1020.6  20.6 999.0  14.4 99.0 99.00
2019 09 21 19 00 129  5.3  5.4 99.00 99.00 99.00 999 1020.4  20.0 999.0  15.1 99.0 99.00
2019 09 21 20 00 168  5.9  6.3 99.00 99.00 99.00 999 1020.1  20.0 999.0  15.6 99.0 99.00
2019 09 21 21 00 156  5.8  6.0 99.00 99.00 99.00 999 1020.2  19.4 999.0  16.1 99.0 99.00
2019 09 21 22 00 159  6.9  7.2 99.00 99.00 99.00 999 1020.0  19.5 999.0  16.0 99.0 99.00
2019 09 21 23 00 153  6.9  7.3 99.00 99.00 99.00 999 1020.3  18.8 999.0  17.0 99.0 99.00
2019 09 22 00 00 156  6.5  6.7 99.00 99.00 99.00 999 1020.6  18.5 999.0  17.1 99.0 99.00
2019 09 22 01 00 165  6.3  6.8 99.00 99.00 99.00 999 1020.6  18.5 999.0  16.6 99.0 99.00
2019 09 22 02 00 173  5.9  6.6 99.00 99.00 99.00 999 1020.8  18.4 999.0  16.5 99.0 99.00
2019 09 22 03 00 177  6.8  7.3 99.00 99.00 99.00 999 1020.6  18.2 999.0  16.7 99.0 99.00
2019 09 22 04 00 211  5.0  5.4 99.00 99.00 99.00 999 1020.6  18.2 999.0  16.5 99.0 99.00
2019 09 22 05 00 238  3.0  3.2 99.00 99.00 99.00 999 1020.7  17.9 999.0  16.6 99.0 99.00
2019 09 22 06 00 239  3.3  3.4 99.00 99.00 99.00 999 1020.8  18.0 999.0  15.6 99.0 99.00
2019 09 22 07 00 236  4.2  4.4 99.00 99.00 99.00 999 1020.2  17.8 999.0  15.7 99.0 99.00
2019 09 22 08 00 223  4.3  4.5 99.00 99.00 99.00 999 1020.0  17.4 999.0  16.2 99.0 99.00
2019 09 22 09 00 213  3.9  4.0 99.00 99.00 99.00 999 1020.1  17.8 999.0  15.8 99.0 99.00
2019 09 22 10 00 189  3.9  4.1 99.00 99.00 99.00 999 1019.9  17.1 999.0  16.2 99.0 99.00
2019 09 22 11 00 216  3.7  3.9 99.00 99.00 99.00 999 1020.0  17.2 999.0  16.2 99.0 99.00
2019 09 22 12 00 210  4.3  4.5 99.00 99.00 99.00 999 1019.9  16.8 999.0  15.9 99.0 99.00
2019 09 22 13 00 204  4.5  4.8 99.00 99.00 99.00 999 1019.9  16.6 999.0  16.0 99.0 99.00
2019 09 22 14 00 210  5.3  5.6 99.00 99.00 99.00 999 1019.8  17.1 999.0  15.7 99.0 99.00
2019 09 22 15 00 199  5.5  5.6 99.00 99.00 99.00 999 1019.2  18.8 999.0  15.6 99.0 99.00
2019 09 22 16 00 161  4.7  4.8 99.00 99.00 99.00 999 1018.7  19.0 999.0  16.6 99.0 99.00
2019 09 22 17 00 172  7.5  7.8 99.00 99.00 99.00 999 1017.5  20.2 999.0  16.5 99.0 99.00
2019 09 22 18 00 177  7.9  8.5 99.00 99.00 99.00 999 1016.7  21.1 999.0  16.7 99.0 99.00
2019 09 22 19 00 191  7.6  8.0 99.00 99.00 99.00 999 1016.0  23.8 999.0  15.4 99.0 99.00
2019 09 22 20 00 185  7.4  8.2 99.00 99.00 99.00 999 1015.2  24.8 999.0  15.1 99.0 99.00
2019 09 22 21 00 197  7.8  8.0 99.00 99.00 99.00 999 1014.4  24.9 999.0  14.1 99.0 99.00
2019 09 22 22 00 213  8.6  9.0 99.00 99.00 99.00 999 1014.3  26.0 999.0  14.6 99.0 99.00
2019 09 22 23 00 218 10.5 10.6 99.00 99.00 99.00 999 1014.0  26.5 999.0  14.2 99.0 99.00
2019 09 23 00 00 214  9.4  9.5 99.00 99.00 99.00 999 1014.0  25.8 999.0  14.3 99.0 99.00
2019 09 23 01 00 215 11.1 11.3 99.00 99.00 99.00 999 1014.0  24.0 999.0  16.6 99.0 99.00
2019 09 23 02 00 215 11.2 11.4 99.00 99.00 99.00 999 1013.5  22.7 999.0  18.0 99.0 99.00
2019 09 23 03 00 215  9.9 10.1 99.00 99.00 99.00 999 1013.2  21.9 999.0  18.2 99.0 99.00
2019 09 23 04 00 222  9.9 10.3 99.00 99.00 99.00 999 1012.4  20.6 999.0  18.0 99.0 99.00
2019 09 23 05 00 220  9.7  9.9 99.00 99.00 99.00 999 1011.9  21.3 999.0  17.7 99.0 99.00
2019 09 23 06 00 223 10.8 11.0 99.00 99.00 99.00 999 1011.2  20.8 999.0  17.5 99.0 99.00
2019 09 23 07 00 222 10.6 10.9 99.00 99.00 99.00 999 1010.6  20.3 999.0  17.3 99.0 99.00
2019 09 23 08 00 218  9.8 10.1 99.00 99.00 99.00 999 1010.1  19.9 999.0  17.5 99.0 99.00
2019 09 23 09 00 218 11.4 11.5 99.00 99.00 99.00 999 1009.6  20.4 999.0  17.8 99.0 99.00
2019 09 23 10 00 222  8.7  9.2 99.00 99.00 99.00 999 1009.7  19.5 999.0  18.0 99.0 99.00
2019 09 23 11 00 221 10.3 10.7 99.00 99.00 99.00 999 1009.5  19.8 999.0  18.3 99.0 99.00
2019 09 23 12 00 218 10.5 11.0 99.00 99.00 99.00 999 1009.3  19.9 999.0  18.4 99.0 99.00
2019 09 23 13 00 218  9.9 10.5 99.00 99.00 99.00 999 1009.1  20.3 999.0  18.4 99.0 99.00
2019 09 23 14 00 221  9.7 10.0 99.00 99.00 99.00 999 1008.6  21.8 999.0  19.0 99.0 99.00
2019 09 23 15 00 215  8.2  8.7 99.00 99.00 99.00 999 1008.2  22.3 999.0  19.1 99.0 99.00
2019 09 23 16 00 213 10.4 10.7 99.00 99.00 99.00 999 1007.4  24.2 999.0  19.6 99.0 99.00
2019 09 23 17 00 189 10.6 11.3 99.00 99.00 99.00 999 1006.5  24.7 999.0  20.1 99.0 99.00
2019 09 23 18 00 207  9.6 10.0 99.00 99.00 99.00 999 1006.0  26.1 999.0  19.1 99.0 99.00
2019 09 23 19 00 210 10.6 11.5 99.00 99.00 99.00 999 1005.5  27.5 999.0  18.8 99.0 99.00
2019 09 23 20 00 218 10.6 11.0 99.00 99.00 99.00 999 1004.9  29.1 999.0  18.3 99.0 99.00
2019 09 23 21 00 180  8.8  9.8 99.00 99.00 99.00 999 1004.7  24.3 999.0  19.6 99.0 99.00
2019 09 23 22 00 179 11.0 11.5 99.00 99.00 99.00 999 1004.3  23.4 999.0  20.2 99.0 99.00
2019 09 23 23 00 192 12.6 13.2 99.00 99.00 99.00 999 1004.2  23.6 999.0  20.1 99.0 99.00
2019 09 24 00 00 184 10.9 11.1 99.00 99.00 99.00 999 1004.1  22.9 999.0  19.6 99.0 99.00
2019 09 24 01 00 192 12.6 12.8 99.00 99.00 99.00 999 1003.7  22.7 999.0  19.7 99.0 99.00
2019 09 24 02 00 191 10.3 11.0 99.00 99.00 99.00 999 1003.2  21.2 999.0  19.4 99.0 99.00
2019 09 24 03 00 197 10.6 10.9 99.00 99.00 99.00 999 1003.0  21.5 999.0  19.1 99.0 99.00
2019 09 24 04 00 266 12.3 12.9 99.00 99.00 99.00 999 1002.6  23.6 999.0  15.5 99.0 99.00
2019 09 24 05 00 246  9.3 10.6 99.00 99.00 99.00 999 1002.9  20.8 999.0  16.2 99.0 99.00
2019 09 24 06 00 248  9.5 10.3 99.00 99.00 99.00 999 1003.2  20.4 999.0  16.5 99.0 99.00
2019 09 24 07 00 225  6.9  7.2 99.00 99.00 99.00 999 1003.2  19.4 999.0  16.7 99.0 99.00
2019 09 24 08 00 216  7.4  7.8 99.00 99.00 99.00 999 1002.8  20.2 999.0  17.2 99.0 99.00
2019 09 24 09 00 237  8.8  9.0 99.00 99.00 99.00 999 1003.4  19.2 999.0  17.6 99.0 99.00
2019 09 24 10 00 235  8.8  8.9 99.00 99.00 99.00 999 1003.6  18.4 999.0  17.6 99.0 99.00
2019 09 24 11 00 234  8.3  8.7 99.00 99.00 99.00 999 1003.9  17.9 999.0  17.5 99.0 99.00
2019 09 24 12 00 251  6.5  6.8 99.00 99.00 99.00 999 1004.4  18.0 999.0  16.9 99.0 99.00
2019 09 24 13 00 265  7.1  7.4 99.00 99.00 99.00 999 1004.4  19.1 999.0  16.1 99.0 99.00
2019 09 24 14 00 262  5.5  6.4 99.00 99.00 99.00 999 1004.5  19.8 999.0  15.3 99.0 99.00
2019 09 24 15 00 264  6.5  6.8 99.00 99.00 99.00 999 1004.1  20.5 999.0  14.0 99.0 99.00
2019 09 24 16 00 268  6.6  7.2 99.00 99.00 99.00 999 1003.9  21.6 999.0  12.3 99.0 99.00
2019 09 24 17 00 267  5.7  6.6 99.00 99.00 99.00 999 1003.6  21.9 999.0  12.4 99.0 99.00
2019 09 24 18 00 272  3.7  4.2 99.00 99.00 99.00 999 1003.4  22.3 999.0  11.9 99.0 99.00
2019 09 24 19 00 269  5.5  5.8 99.00 99.00 99.00 999 1003.4  22.4 999.0  11.7 99.0 99.00
2019 09 24 20 00 283  4.4  5.5 99.00 99.00 99.00 999 1003.6  22.1 999.0  12.3 99.0 99.00
2019 09 24 21 00 298  9.3  9.9 99.00 99.00 99.00 999 1004.4  18.2 999.0  14.4 99.0 99.00
2019 09 24 22 00 276  6.0  6.5 99.00 99.00 99.00 999 1005.0  18.2 999.0  15.4 99.0 99.00
2019 09 24 23 00 290  9.5 10.1 99.00 99.00 99.00 999 1005.7  18.5 999.0  13.8 99.0 99.00
2019 09 25 00 00 289  7.6  8.0 99.00 99.00 99.00 999 1006.6  17.7 999.0  14.4 99.0 99.00
2019 09 25 01 00 300  8.5  9.2 99.00 99.00 99.00 999 1007.3  17.1 999.0  14.1 99.0 99.00
2019 09 25 02 00 304  7.8  8.5 99.00 99.00 99.00 999 1007.9  16.8 999.0  12.8 99.0 99.00
2019 09 25 03 00 291  6.6  7.4 99.00 99.00 99.00 999 1008.1  16.0 999.0  12.4 99.0 99.00
2019 09 25 04 00 290  6.4  7.0 99.00 99.00 99.00 999 1008.0  15.0 999.0  12.5 99.0 99.00
2019 09 25 05 00 282  6.5  6.9 99.00 99.00 99.00 999 1007.9  14.4 999.0  12.0 99.0 99.00
2019 09 25 06 00 294  6.3  7.3 99.00 99.00 99.00 999 1007.8  14.1 999.0  12.1 99.0 99.00
2019 09 25 07 00 299  6.9  7.5 99.00 99.00 99.00 999 1007.6  13.7 999.0  11.4 99.0 99.00
2019 09 25 08 00 307  6.2  7.4 99.00 99.00 99.00 999 1008.1  13.7 999.0  11.2 99.0 99.00
2019 09 25 09 00 292  6.6  7.1 99.00 99.00 99.00 999 1008.6  13.4 999.0  11.1 99.0 99.00
2019 09 25 10 00 289  6.7  7.4 99.00 99.00 99.00 999 1009.5  13.1 999.0  10.9 99.0 99.00
2019 09 25 11 00 300  4.5  5.1 99.00 99.00 99.00 999 1009.3  12.7 999.0  11.0 99.0 99.00
2019 09 25 12 00 291  4.0  4.6 99.00 99.00 99.00 999 1009.6  12.7 999.0  10.9 99.0 99.00
2019 09 25 13 00 295  4.2  4.9 99.00 99.00 99.00 999 1010.2  13.1 999.0  11.1 99.0 99.00
2019 09 25 14 00 307  2.5  3.1 99.00 99.00 99.00 999 1010.6  14.5 999.0  11.4 99.0 99.00
2019 09 25 15 00 349  2.3  2.5 99.00 99.00 99.00 999 1010.2  15.2 999.0  11.0 99.0 99.00
2019 09 25 16 00   0  0.0  0.0 99.00 99.00 99.00 999 1010.1  16.2 999.0   8.9 99.0 99.00
2019 09 25 17 00 153  2.5  2.7 99.00 99.00 99.00 999 1009.7  16.7 999.0   9.9 99.0 99.00
2019 09 25 18 00 151  4.3  4.5 99.00 99.00 99.00 999 1009.3  16.7 999.0  10.6 99.0 99.00
2019 09 25 19 00 150  5.8  6.2 99.00 99.00 99.00 999 1008.9  17.0 999.0  11.2 99.0 99.00
2019 09 25 20 00 154  6.0  6.3 99.00 99.00 99.00 999 1008.7  17.1 999.0  11.1 99.0 99.00
2019 09 25 21 00 149  5.9  6.1 99.00 99.00 99.00 999 1008.9  17.1 999.0  11.8 99.0 99.00
2019 09 25 22 00 165  7.1  7.5 99.00 99.00 99.00 999 1009.4  16.9 999.0  12.9 99.0 99.00
2019 09 25 23 00 178  7.1  7.6 99.00 99.00 99.00 999 1009.8  16.9 999.0  12.8 99.0 99.00
2019 09 26 00 00 195  6.4  6.8 99.00 99.00 99.00 999 1010.1  16.9 999.0  13.5 99.0 99.00
2019 09 26 01 00 219  5.4  5.8 99.00 99.00 99.00 999 1010.6  16.6 999.0  14.5 99.0 99.00
2019 09 26 02 00 204  5.9  6.6 99.00 99.00 99.00 999 1010.3  16.5 999.0  14.4 99.0 99.00
2019 09 26 03 00 212  7.2  7.8 99.00 99.00 99.00 999 1010.6  16.7 999.0  14.6 99.0 99.00
2019 09 26 04 00 206  6.0  6.4 99.00 99.00 99.00 999 1010.3  16.9 999.0  14.6 99.0 99.00
2019 09 26 05 00 198  5.0  5.4 99.00 99.00 99.00 999 1010.2  16.7 999.0  14.9 99.0 99.00
2019 09 26 06 00 214  5.9  6.9 99.00 99.00 99.00 999 1009.9  16.6 999.0  15.2 99.0 99.00
2019 09 26 07 00 218  6.2  6.6 99.00 99.00 99.00 999 1009.2  15.8 999.0  13.6 99.0 99.00
2019 09 26 08 00 241  4.3  4.6 99.00 99.00 99.00 999 1009.2  15.3 999.0  13.5 99.0 99.00
2019 09 26 09 00 219  1.8  2.1 99.00 99.00 99.00 999 1009.1  14.6 999.0  13.4 99.0 99.00
2019 09 26 10 00 222  4.5  4.8 99.00 99.00 99.00 999 1009.4  15.3 999.0  13.5 99.0 99.00
2019 09 26 11 00 202  4.6  5.0 99.00 99.00 99.00 999 1009.1  16.1 999.0  13.9 99.0 99.00
2019 09 26 12 00 206  6.2  6.7 99.00 99.00 99.00 999 1008.7  16.3 999.0  14.7 99.0 99.00
2019 09 26 13 00 194  6.9  7.4 99.00 99.00 99.00 999 1008.7  16.7 999.0  15.6 99.0 99.00
2019 09 26 14 00 191  6.7  7.2 99.00 99.00 99.00 999 1008.5  17.2 999.0  16.6 99.0 99.00
2019 09 26 15 00 183  7.7  8.1 99.00 99.00 99.00 999 1008.1  17.6 999.0  16.6 99.0 99.00
2019 09 26 16 00 159  8.5  9.0 99.00 99.00 99.00 999 1007.1  18.3 999.0  16.4 99.0 99.00
2019 09 26 17 00 159 12.5 13.2 99.00 99.00 99.00 999 1005.8  17.7 999.0  17.1 99.0 99.00
2019 09 26 18 00 166 13.7 14.4 99.00 99.00 99.00 999 1004.7  19.6 999.0  16.6 99.0 99.00
2019 09 26 19 00 177  9.9 11.4 99.00 99.00 99.00 999 1005.1  20.1 999.0  16.7 99.0 99.00
2019 09 26 20 00 234 10.0 10.7 99.00 99.00 99.00 999 1004.8  23.9 999.0  14.2 99.0 99.00
2019 09 26 21 00 292 10.2 11.0 99.00 99.00 99.00 999 1005.5  20.9 999.0  16.2 99.0 99.00
2019 09 26 22 00 282 13.8 15.1 99.00 99.00 99.00 999 1006.6  17.7 999.0  14.8 99.0 99.00
2019 09 26 23 00 275  6.3  7.4 99.00 99.00 99.00 999 1007.8  15.5 999.0  14.2 99.0 99.00
2019 09 27 00 00 224  4.1  4.3 99.00 99.00 99.00 999 1008.3  15.6 999.0  14.3 99.0 99.00
2019 09 27 01 00 246  6.9  7.8 99.00 99.00 99.00 999 1009.2  15.6 999.0  14.0 99.0 99.00
2019 09 27 02 00 252  6.4  7.1 99.00 99.00 99.00 999 1009.7  15.3 999.0  14.3 99.0 99.00
2019 09 27 03 00 252  6.9  7.6 99.00 99.00 99.00 999 1010.5  15.3 999.0  13.6 99.0 99.00
2019 09 27 04 00 267  5.2  5.8 99.00 99.00 99.00 999 1010.9  15.3 999.0  13.4 99.0 99.00
2019 09 27 05 00 270  6.5  7.0 99.00 99.00 99.00 999 1011.3  14.5 999.0  13.3 99.0 99.00
2019 09 27 06 00 267  9.0  9.7 99.00 99.00 99.00 999 1011.3  14.3 999.0  12.9 99.0 99.00
2019 09 27 07 00 282 11.2 12.5 99.00 99.00 99.00 999 1011.6  14.6 999.0  12.1 99.0 99.00
2019 09 27 08 00 303  9.2 10.2 99.00 99.00 99.00 999 1012.7  14.2 999.0  12.1 99.0 99.00
2019 09 27 09 00 288  7.4  8.2 99.00 99.00 99.00 999 1013.8  13.9 999.0  11.9 99.0 99.00
2019 09 27 10 00 311  8.0  9.2 99.00 99.00 99.00 999 1014.6  13.4 999.0  11.1 99.0 99.00
2019 09 27 11 00 295  7.5  8.3 99.00 99.00 99.00 999 1015.7  13.2 999.0  11.0 99.0 99.00
2019 09 27 12 00 299  7.3  8.3 99.00 99.00 99.00 999 1016.6  13.3 999.0  10.7 99.0 99.00
2019 09 27 13 00 298  6.8  7.4 99.00 99.00 99.00 999 1017.6  13.9 999.0  10.7 99.0 99.00
2019 09 27 14 00 301  5.8  6.1 99.00 99.00 99.00 999 1017.9  14.9 999.0  10.6 99.0 99.00
2019 09 27 15 00 269  3.5  3.7 99.00 99.00 99.00 999 1018.4  15.7 999.0  10.9 99.0 99.00
2019 09 27 16 00 211  3.5  3.7 99.00 99.00 99.00 999 1019.0  16.5 999.0  11.9 99.0 99.00
2019 09 27 17 00 185  2.3  2.4 99.00 99.00 99.00 999 1018.7  17.5 999.0  12.1 99.0 99.00
2019 09 27 18 00 152  4.0  4.3 99.00 99.00 99.00 999 1018.2  17.4 999.0  12.8 99.0 99.00
2019 09 27 19 00 157  4.4  4.5 99.00 99.00 99.00 999 1017.8  17.9 999.0  11.2 99.0 99.00
2019 09 27 20 00 165  7.4  7.9 99.00 99.00 99.00 999 1017.6  17.9 999.0  12.2 99.0 99.00
2019 09 27 21 00 166  8.4  9.2 99.00 99.00 99.00 999 1017.9  17.7 999.0  13.3 99.0 99.00
2019 09 27 22 00 153  7.1  7.8 99.00 99.00 99.00 999 1018.4  17.6 999.0  13.4 99.0 99.00
2019 09 27 23 00 151  7.9  8.7 99.00 99.00 99.00 999 1018.8  17.3 999.0  14.4 99.0 99.00
2019 09 28 00 00 167  8.2  9.1 99.00 99.00 99.00 999 1018.8  17.2 999.0  13.8 99.0 99.00
2019 09 28 01 00 172  9.1 10.0 99.00 99.00 99.00 999 1019.0  17.3 999.0  13.8 99.0 99.00
2019 09 28 02 00 192  8.9  9.5 99.00 99.00 99.00 999 1019.1  17.5 999.0  14.1 99.0 99.00
2019 09 28 03 00 209  8.0  9.1 99.00 99.00 99.00 999 1019.2  17.3 999.0  14.0 99.0 99.00
2019 09 28 04 00 211  7.7  8.2 99.00 99.00 99.00 999 1018.7  17.1 999.0  13.4 99.0 99.00
2019 09 28 05 00 225  6.7  7.2 99.00 99.00 99.00 999 1018.8  16.9 999.0  13.3 99.0 99.00
2019 09 28 06 00 230  7.1  7.8 99.00 99.00 99.00 999 1018.7  16.3 999.0  12.4 99.0 99.00
2019 09 28 07 00 217  8.9  9.6 99.00 99.00 99.00 999 1018.4  16.3 999.0  12.3 99.0 99.00
2019 09 28 08 00 214  8.5  8.9 99.00 99.00 99.00 999 1018.4  15.8 999.0  12.1 99.0 99.00
2019 09 28 09 00 209 10.3 11.0 99.00 99.00 99.00 999 1018.5  15.9 999.0  13.1 99.0 99.00
2019 09 28 10 00 216  9.9 10.5 99.00 99.00 99.00 999 1018.9  15.4 999.0  13.1 99.0 99.00
2019 09 28 11 00 221  9.5 11.1 99.00 99.00 99.00 999 1019.2  15.8 999.0  13.9 99.0 99.00
2019 09 28 12 00 213 11.2 12.1 99.00 99.00 99.00 999 1019.2  15.6 999.0  13.9 99.0 99.00
2019 09 28 13 00 211 11.4 12.6 99.00 99.00 99.00 999 1018.8  16.1 999.0  14.8 99.0 99.00
2019 09 28 14 00 210  8.5  9.2 99.00 99.00 99.00 999 1018.3  17.4 999.0  15.8 99.0 99.00
2019 09 28 15 00 207  9.3 10.2 99.00 99.00 99.00 999 1018.0  17.8 999.0  16.1 99.0 99.00
2019 09 28 16 00 209 11.0 11.3 99.00 99.00 99.00 999 1017.1  19.5 999.0  15.8 99.0 99.00
2019 09 28 17 00 191  9.6 10.2 99.00 99.00 99.00 999 1016.5  19.8 999.0  16.0 99.0 99.00
2019 09 28 18 00 191 10.6 11.2 99.00 99.00 99.00 999 1015.8  20.7 999.0  16.2 99.0 99.00
2019 09 28 19 00 202  9.1  9.8 99.00 99.00 99.00 999 1015.0  20.3 999.0  16.6 99.0 99.00
2019 09 28 20 00 191 13.2 13.6 99.00 99.00 99.00 999 1014.3  21.5 999.0  16.6 99.0 99.00
2019 09 28 21 00 196 11.6 12.2 99.00 99.00 99.00 999 1014.7  20.8 999.0  16.8 99.0 99.00
2019 09 28 22 00 197  9.7 10.9 99.00 99.00 99.00 999 1015.1  20.8 999.0  16.5 99.0 99.00
2019 09 28 23 00 199  9.5  9.8 99.00 99.00 99.00 999 1015.5  20.1 999.0  16.6 99.0 99.00
2019 09 29 00 00 201  8.3  8.7 99.00 99.00 99.00 999 1015.8  20.4 999.0  16.3 99.0 99.00
2019 09 29 01 00 207  9.4  9.6 99.00 99.00 99.00 999 1015.8  20.3 999.0  15.9 99.0 99.00
2019 09 29 02 00 210  8.1  8.3 99.00 99.00 99.00 999 1016.1  19.5 999.0  16.3 99.0 99.00
2019 09 29 03 00 225  9.2  9.3 99.00 99.00 99.00 999 1016.0  19.9 999.0  16.5 99.0 99.00
2019 09 29 04 00 226  8.2  8.3 99.00 99.00 99.00 999 1016.1  19.6 999.0  17.3 99.0 99.00
2019 09 29 05 00 234  6.4  6.4 99.00 99.00 99.00 999 1016.3  19.8 999.0  17.6 99.0 99.00
2019 09 29 06 00 245  5.0  5.1 99.00 99.00 99.00 999 1016.1  19.3 999.0  17.5 99.0 99.00
2019 09 29 07 00 266  4.8  4.9 99.00 99.00 99.00 999 1016.3  20.0 999.0  17.9 99.0 99.00
2019 09 29 08 00 270  5.9  6.1 99.00 99.00 99.00 999 1017.1  19.2 999.0  17.7 99.0 99.00
2019 09 29 09 00 320  8.2  9.1 99.00 99.00 99.00 999 1018.0  19.9 999.0  16.4 99.0 99.00
2019 09 29 10 00 315  7.5  7.6 99.00 99.00 99.00 999 1019.4  19.6 999.0  15.7 99.0 99.00
2019 09 29 11 00 314  8.5  8.8 99.00 99.00 99.00 999 1020.8  19.0 999.0  14.5 99.0 99.00
2019 09 29 12 00 323  4.7  5.1 99.00 99.00 99.00 999 1021.7  18.3 999.0  14.1 99.0 99.00
2019 09 29 13 00 347  4.3  4.6 99.00 99.00 99.00 999 1022.8  18.0 999.0  14.1 99.0 99.00
2019 09 29 14 00   9  2.4  3.2 99.00 99.00 99.00 999 1023.4  17.6 999.0  13.7 99.0 99.00
2019 09 29 15 00  45  2.3  2.6 99.00 99.00 99.00 999 1023.5  17.7 999.0  13.1 99.0 99.00
2019 09 29 16 00  28  2.7  3.1 99.00 99.00 99.00 999 1023.7  18.1 999.0  12.5 99.0 99.00
2019 09 29 17 00  26  3.7  4.2 99.00 99.00 99.00 999 1023.5  18.3 999.0  12.1 99.0 99.00
2019 09 29 18 00  25  1.8  2.3 99.00 99.00 99.00 999 1023.2  19.1 999.0  10.6 99.0 99.00
2019 09 29 19 00  42  7.5  9.1 99.00 99.00 99.00 999 1023.1  18.8 999.0   6.6 99.0 99.00
2019 09 29 20 00  47  7.5  8.5 99.00 99.00 99.00 999 1023.3  18.1 999.0   5.8 99.0 99.00
2019 09 29 21 00  41  7.3  8.1 99.00 99.00 99.00 999 1023.6  17.8 999.0   6.7 99.0 99.00
2019 09 29 22 00  37  7.6  8.3 99.00 99.00 99.00 999 1023.9  17.9 999.0   4.5 99.0 99.00
2019 09 29 23 00   4  3.3  3.6 99.00 99.00 99.00 999 1024.4  17.1 999.0   9.0 99.0 99.00
2019 09 30 00 00 308  1.9  2.5 99.00 99.00 99.00 999 1025.3  16.7 999.0   9.8 99.0 99.00
2019 09 30 01 00 345  4.4  5.2 99.00 99.00 99.00 999 1025.9  16.2 999.0   5.1 99.0 99.00
2019 09 30 02 00   9  5.8  6.5 99.00 99.00 99.00 999 1026.3  15.6 999.0   5.3 99.0 99.00
2019 09 30 03 00  19  8.5  9.2 99.00 99.00 99.00 999 1026.8  14.7 999.0   4.8 99.0 99.00
2019 09 30 04 00  23  8.4  9.7 99.00 99.00 99.00 999 1027.0  13.8 999.0   5.5 99.0 99.00
2019 09 30 05 00  22  9.0 10.3 99.00 99.00 99.00 999 1027.3  13.2 999.0   6.1 99.0 99.00
2019 09 30 06 00  30  9.1 11.2 99.00 99.00 99.00 999 1027.5  12.8 999.0   5.5 99.0 99.00
2019 09 30 07 00  35  8.7 10.0 99.00 99.00 99.00 999 1027.7  12.2 999.0   6.3 99.0 99.00
2019 09 30 08 00  28  8.2  9.1 99.00 99.00 99.00 999 1027.8  11.8 999.0   6.7 99.0 99.00
2019 09 30 09 00  39 10.8 11.8 99.00 99.00 99.00 999 1027.8  11.6 999.0   4.8 99.0 99.00
2019 09 30 10 00  34  9.5 11.1 99.00 99.00 99.00 999 1028.5  11.2 999.0   6.2 99.0 99.00
2019 09 30 11 00  41  8.2  9.5 99.00 99.00 99.00 999 1028.6  11.4 999.0   7.3 99.0 99.00
2019 09 30 12 00  49  8.6  9.9 99.00 99.00 99.00 999 1028.4  11.4 999.0   6.9 99.0 99.00
2019 09 30 13 00  39  8.9 10.5 99.00 99.00 99.00 999 1029.0  11.0 999.0   8.2 99.0 99.00
2019 09 30 14 00  60  6.9  7.9 99.00 99.00 99.00 999 1029.2  11.0 999.0   6.3 99.0 99.00
2019 09 30 15 00  58  5.5  5.9 99.00 99.00 99.00 999 1028.9  11.0 999.0   6.0 99.0 99.00
2019 09 30 16 00  50  4.3  5.0 99.00 99.00 99.00 999 1029.0  10.8 999.0   7.1 99.0 99.00
2019 09 30 17 00  35  3.3  4.1 99.00 99.00 99.00 999 1028.5  10.9 999.0   6.7 99.0 99.00
2019 09 30 18 00  84  2.9  3.5 99.00 99.00 99.00 999 1027.4  11.1 999.0   6.8 99.0 99.00
2019 09 30 19 00 122  3.7  4.7 99.00 99.00 99.00 999 1026.7  11.1 999.0   6.6 99.0 99.00
2019 09 30 20 00 155  3.5  4.1 99.00 99.00 99.00 999 1025.7  11.7 999.0   7.0 99.0 99.00
